city,date,price
Shafter,2015-12,179000
Shafter,2016-01,195900
Shafter,2016-02,183800
Shafter,2016-03,175300
Shafter,2016-04,187600
Shafter,2016-05,191500
Shafter,2016-06,197300
Shafter,2016-07,182300
Shafter,2016-08,170800
Shafter,2016-09,162300
Shafter,2016-10,161300
Shafter,2016-11,163900
Shafter,2016-12,165900
Shafter,2017-01,163100
Shafter,2017-02,165100
Shafter,2017-03,149800
Shafter,2017-04,157700
Shafter,2017-05,164600
Shafter,2017-06,176400
Shafter,2017-07,171700
Shafter,2017-08,190100
Shafter,2017-09,201800
Shafter,2017-10,222100
Shafter,2017-11,201800
Shafter,2017-12,197000
Shafter,2018-01,181700
Shafter,2018-02,191100
Shafter,2018-03,201000
Shafter,2018-04,207800
Shafter,2018-05,217500
Shafter,2018-06,208400
Shafter,2018-07,208100
Shafter,2018-08,200800
Shafter,2018-09,200500
Shafter,2018-10,209100
Shafter,2018-11,215500
Shafter,2018-12,217300
Shafter,2019-01,200500
Shafter,2019-02,194900
Shafter,2019-03,193300
Shafter,2019-04,218500
Shafter,2019-05,233700
Shafter,2019-06,250100
Shafter,2019-07,253700
Shafter,2019-08,245600
Shafter,2019-09,239800
Shafter,2019-10,238900
Shafter,2019-11,257600
Shafter,2019-12,262400
Crescent City,2015-12,214700
Crescent City,2016-01,203400
Crescent City,2016-02,189300
Crescent City,2016-03,186500
Crescent City,2016-04,191500
Crescent City,2016-05,188000
Crescent City,2016-06,194900
Crescent City,2016-07,195700
Crescent City,2016-08,185900
Crescent City,2016-09,198700
Crescent City,2016-10,201800
Crescent City,2016-11,213700
Crescent City,2016-12,207000
Crescent City,2017-01,225600
Crescent City,2017-02,231700
Crescent City,2017-03,197700
Crescent City,2017-04,178000
Crescent City,2017-05,203200
Crescent City,2017-06,233600
Crescent City,2017-07,226100
Crescent City,2017-08,201400
Crescent City,2017-09,196300
Crescent City,2017-10,199000
Crescent City,2017-11,202600
Crescent City,2017-12,212500
Crescent City,2018-01,209000
Crescent City,2018-02,214000
Crescent City,2018-03,208600
Crescent City,2018-04,235700
Crescent City,2018-05,220000
Crescent City,2018-06,242600
Crescent City,2018-07,222200
Crescent City,2018-08,244700
Crescent City,2018-09,221200
Crescent City,2018-10,218500
Crescent City,2018-11,221200
Crescent City,2018-12,229400
Crescent City,2019-01,237100
Crescent City,2019-02,227300
Crescent City,2019-03,220200
Crescent City,2019-04,230000
Crescent City,2019-05,234100
Crescent City,2019-06,285100
Crescent City,2019-07,284600
Crescent City,2019-08,275700
Crescent City,2019-09,235100
Crescent City,2019-10,225500
Crescent City,2019-11,243400
Crescent City,2019-12,246500
Healdsburg,2015-10,670900
Healdsburg,2015-11,771800
Healdsburg,2015-12,770400
Healdsburg,2016-01,738700
Healdsburg,2016-02,732600
Healdsburg,2016-03,766000
Healdsburg,2016-04,823400
Healdsburg,2016-05,791800
Healdsburg,2016-06,803400
Healdsburg,2016-07,722100
Healdsburg,2016-08,685100
Healdsburg,2016-09,718900
Healdsburg,2016-10,742300
Healdsburg,2016-11,749800
Healdsburg,2016-12,740600
Healdsburg,2017-01,790700
Healdsburg,2017-02,803100
Healdsburg,2017-03,733400
Healdsburg,2017-04,786700
Healdsburg,2017-05,777400
Healdsburg,2017-06,783800
Healdsburg,2017-07,764400
Healdsburg,2017-08,729200
Healdsburg,2017-09,773000
Healdsburg,2017-10,765800
Healdsburg,2017-11,812700
Healdsburg,2017-12,776500
Healdsburg,2018-01,797100
Healdsburg,2018-02,805000
Healdsburg,2018-03,875500
Healdsburg,2018-04,844100
Healdsburg,2018-05,852300
Healdsburg,2018-06,796400
Healdsburg,2018-07,786900
Healdsburg,2018-08,828300
Healdsburg,2018-09,814900
Healdsburg,2018-10,831700
Healdsburg,2018-11,796200
Healdsburg,2018-12,800100
Healdsburg,2019-01,801400
Healdsburg,2019-02,787800
Healdsburg,2019-03,817500
Healdsburg,2019-04,835900
Healdsburg,2019-05,825300
Healdsburg,2019-06,818700
Healdsburg,2019-07,777300
Healdsburg,2019-08,849900
Healdsburg,2019-09,901100
Healdsburg,2019-10,922900
Healdsburg,2019-11,828600
Lomita,2015-08,489600
Lomita,2015-09,501600
Lomita,2015-10,505200
Lomita,2015-11,521200
Lomita,2015-12,514000
Lomita,2016-01,522800
Lomita,2016-02,497900
Lomita,2016-03,491300
Lomita,2016-04,474900
Lomita,2016-05,510200
Lomita,2016-06,543200
Lomita,2016-07,577700
Lomita,2016-08,581400
Lomita,2016-09,559000
Lomita,2016-10,562600
Lomita,2016-11,526700
Lomita,2016-12,517400
Lomita,2017-01,521800
Lomita,2017-02,563600
Lomita,2017-03,573500
Lomita,2017-04,558500
Lomita,2017-05,507000
Lomita,2017-06,502100
Lomita,2017-07,513600
Lomita,2017-08,540100
Lomita,2017-09,547500
Lomita,2017-10,544000
Lomita,2017-11,554600
Lomita,2017-12,570700
Lomita,2018-01,658100
Lomita,2018-02,665500
Lomita,2018-03,657800
Lomita,2018-04,597900
Lomita,2018-05,606900
Lomita,2018-06,630300
Lomita,2018-07,612800
Lomita,2018-08,639700
Lomita,2018-09,611200
Lomita,2018-10,614100
Lomita,2018-11,606700
Lomita,2018-12,688700
Lomita,2019-01,680500
Lomita,2019-02,640300
Lomita,2019-03,593600
Lomita,2019-04,581300
Lomita,2019-05,665900
Lomita,2019-06,632400
Lomita,2019-07,671700
Lomita,2019-08,646300
Lomita,2019-09,675800
Lomita,2019-10,694900
Lomita,2019-11,641100
Lomita,2019-12,639500
Ojai,2014-01,555500
Ojai,2014-02,557300
Ojai,2014-03,610000
Ojai,2014-04,646000
Ojai,2014-05,614200
Ojai,2014-06,612000
Ojai,2014-07,596200
Ojai,2014-08,600800
Ojai,2014-09,562100
Ojai,2014-10,547300
Ojai,2014-11,572200
Ojai,2014-12,573900
Ojai,2015-01,581500
Ojai,2015-02,609800
Ojai,2015-03,603300
Ojai,2015-04,589700
Ojai,2015-05,553500
Ojai,2015-06,643200
Ojai,2015-07,647900
Ojai,2015-08,654200
Ojai,2015-09,599000
Ojai,2015-10,619700
Ojai,2015-11,623000
Ojai,2015-12,606300
Ojai,2016-01,581300
Ojai,2016-02,616400
Ojai,2016-03,629500
Ojai,2016-04,662100
Ojai,2016-05,650600
Ojai,2016-06,653100
Ojai,2016-07,648200
Ojai,2016-08,660800
Ojai,2016-09,708600
Ojai,2016-10,721800
Ojai,2016-11,705900
Ojai,2016-12,660200
Ojai,2017-01,641600
Ojai,2017-02,631700
Ojai,2017-03,626700
Ojai,2017-04,634500
Ojai,2017-05,675000
Ojai,2017-06,667200
Ojai,2017-07,684100
Ojai,2017-08,678600
Ojai,2017-09,706900
Ojai,2017-10,708800
Ojai,2017-11,699400
Ojai,2017-12,690700
Ojai,2018-01,730400
Ojai,2018-02,726700
Ojai,2018-03,727000
Ojai,2018-04,719400
Ojai,2018-05,736500
Ojai,2018-06,725700
Ojai,2018-07,698000
Ojai,2018-08,662000
Ojai,2018-09,667700
Ojai,2018-10,664500
Ojai,2018-11,722700
Ojai,2018-12,751000
Ojai,2019-01,750000
Ojai,2019-02,750600
Ojai,2019-03,698000
Ojai,2019-04,685300
Ojai,2019-05,675100
Ojai,2019-06,696500
Ojai,2019-07,731300
Ojai,2019-08,665900
Ojai,2019-09,702800
Ojai,2019-10,701300
Ojai,2019-11,751000
Ojai,2019-12,747200
Lathrop,2014-01,273600
Lathrop,2014-02,289000
Lathrop,2014-03,291700
Lathrop,2014-04,297100
Lathrop,2014-05,297900
Lathrop,2014-06,293300
Lathrop,2014-07,281800
Lathrop,2014-08,277600
Lathrop,2014-09,285000
Lathrop,2014-10,288100
Lathrop,2014-11,287900
Lathrop,2014-12,289700
Lathrop,2015-01,292900
Lathrop,2015-02,270600
Lathrop,2015-03,264700
Lathrop,2015-04,267800
Lathrop,2015-05,295000
Lathrop,2015-06,304300
Lathrop,2015-07,313800
Lathrop,2015-08,313900
Lathrop,2015-09,313700
Lathrop,2015-10,304000
Lathrop,2015-11,314700
Lathrop,2015-12,316500
Lathrop,2016-01,320300
Lathrop,2016-02,312500
Lathrop,2016-03,321400
Lathrop,2016-04,333300
Lathrop,2016-05,338600
Lathrop,2016-06,332400
Lathrop,2016-07,332300
Lathrop,2016-08,338000
Lathrop,2016-09,339400
Lathrop,2016-10,344100
Lathrop,2016-11,351400
Lathrop,2016-12,350700
Lathrop,2017-01,354900
Lathrop,2017-02,354200
Lathrop,2017-03,368500
Lathrop,2017-04,368200
Lathrop,2017-05,363000
Lathrop,2017-06,369500
Lathrop,2017-07,372800
Lathrop,2017-08,382100
Lathrop,2017-09,378000
Lathrop,2017-10,381500
Lathrop,2017-11,388400
Lathrop,2017-12,391500
Lathrop,2018-01,399400
Lathrop,2018-02,397900
Lathrop,2018-03,396900
Lathrop,2018-04,384100
Lathrop,2018-05,386200
Lathrop,2018-06,400600
Lathrop,2018-07,409700
Lathrop,2018-08,416100
Lathrop,2018-09,414700
Lathrop,2018-10,425500
Lathrop,2018-11,421900
Lathrop,2018-12,424000
Lathrop,2019-01,418000
Lathrop,2019-02,440300
Lathrop,2019-03,448500
Lathrop,2019-04,451800
Lathrop,2019-05,440200
Lathrop,2019-06,450100
Lathrop,2019-07,456500
Lathrop,2019-08,451100
Lathrop,2019-09,444000
Lathrop,2019-10,443700
Lathrop,2019-11,459000
Lathrop,2019-12,440200
Nipomo,2014-01,469900
Nipomo,2014-02,460900
Nipomo,2014-03,446000
Nipomo,2014-04,436100
Nipomo,2014-05,412900
Nipomo,2014-06,414500
Nipomo,2014-07,420200
Nipomo,2014-08,441100
Nipomo,2014-09,433300
Nipomo,2014-10,439300
Nipomo,2014-11,399700
Nipomo,2014-12,412600
Nipomo,2015-01,427000
Nipomo,2015-02,469300
Nipomo,2015-03,509500
Nipomo,2015-04,495600
Nipomo,2015-05,486800
Nipomo,2015-06,466300
Nipomo,2015-07,462800
Nipomo,2015-08,523700
Nipomo,2015-09,519100
Nipomo,2015-10,558700
Nipomo,2015-11,476800
Nipomo,2015-12,485400
Nipomo,2016-01,475600
Nipomo,2016-02,540100
Nipomo,2016-03,562300
Nipomo,2016-04,569400
Nipomo,2016-05,575900
Nipomo,2016-06,586900
Nipomo,2016-07,568600
Nipomo,2016-08,566000
Nipomo,2016-09,561600
Nipomo,2016-10,596000
Nipomo,2016-11,593700
Nipomo,2016-12,582800
Nipomo,2017-01,532900
Nipomo,2017-02,545000
Nipomo,2017-03,537400
Nipomo,2017-04,596600
Nipomo,2017-05,604400
Nipomo,2017-06,612200
Nipomo,2017-07,609500
Nipomo,2017-08,596100
Nipomo,2017-09,613600
Nipomo,2017-10,601400
Nipomo,2017-11,589600
Nipomo,2017-12,585200
Nipomo,2018-01,582900
Nipomo,2018-02,573700
Nipomo,2018-03,564900
Nipomo,2018-04,584700
Nipomo,2018-05,604000
Nipomo,2018-06,586300
Nipomo,2018-07,581300
Nipomo,2018-08,560300
Nipomo,2018-09,576800
Nipomo,2018-10,625500
Nipomo,2018-11,635700
Nipomo,2018-12,615600
Nipomo,2019-01,530100
Nipomo,2019-02,566800
Nipomo,2019-03,586000
Nipomo,2019-04,637700
Nipomo,2019-05,613600
Nipomo,2019-06,629700
Nipomo,2019-07,601300
Nipomo,2019-08,595200
Nipomo,2019-09,590400
Nipomo,2019-10,647200
Nipomo,2019-11,621800
Nipomo,2019-12,645000
La Crescenta-Montrose,2014-01,606600
La Crescenta-Montrose,2014-02,675600
La Crescenta-Montrose,2014-03,660400
La Crescenta-Montrose,2014-04,617000
La Crescenta-Montrose,2014-05,611500
La Crescenta-Montrose,2014-06,645600
La Crescenta-Montrose,2014-07,687500
La Crescenta-Montrose,2014-08,702700
La Crescenta-Montrose,2014-09,713700
La Crescenta-Montrose,2014-10,711600
La Crescenta-Montrose,2014-11,721400
La Crescenta-Montrose,2014-12,725800
La Crescenta-Montrose,2015-01,706100
La Crescenta-Montrose,2015-02,701500
La Crescenta-Montrose,2015-03,644000
La Crescenta-Montrose,2015-04,662100
La Crescenta-Montrose,2015-05,653800
La Crescenta-Montrose,2015-06,686900
La Crescenta-Montrose,2015-07,681000
La Crescenta-Montrose,2015-08,681400
La Crescenta-Montrose,2015-09,694400
La Crescenta-Montrose,2015-10,714900
La Crescenta-Montrose,2015-11,720100
La Crescenta-Montrose,2015-12,736000
La Crescenta-Montrose,2016-01,766500
La Crescenta-Montrose,2016-02,767000
La Crescenta-Montrose,2016-03,764200
La Crescenta-Montrose,2016-04,693300
La Crescenta-Montrose,2016-05,707300
La Crescenta-Montrose,2016-06,731600
La Crescenta-Montrose,2016-07,818900
La Crescenta-Montrose,2016-08,828300
La Crescenta-Montrose,2016-09,814500
La Crescenta-Montrose,2016-10,779400
La Crescenta-Montrose,2016-11,742400
La Crescenta-Montrose,2016-12,726800
La Crescenta-Montrose,2017-01,718600
La Crescenta-Montrose,2017-02,754100
La Crescenta-Montrose,2017-03,786400
La Crescenta-Montrose,2017-04,790600
La Crescenta-Montrose,2017-05,781700
La Crescenta-Montrose,2017-06,755600
La Crescenta-Montrose,2017-07,829700
La Crescenta-Montrose,2017-08,807000
La Crescenta-Montrose,2017-09,821600
La Crescenta-Montrose,2017-10,752600
La Crescenta-Montrose,2017-11,780400
La Crescenta-Montrose,2017-12,773900
La Crescenta-Montrose,2018-01,845100
La Crescenta-Montrose,2018-02,940700
La Crescenta-Montrose,2018-03,962900
La Crescenta-Montrose,2018-04,972500
La Crescenta-Montrose,2018-05,956100
La Crescenta-Montrose,2018-06,954700
La Crescenta-Montrose,2018-07,891300
La Crescenta-Montrose,2018-08,905600
La Crescenta-Montrose,2018-09,894800
La Crescenta-Montrose,2018-10,911400
La Crescenta-Montrose,2018-11,862800
La Crescenta-Montrose,2018-12,870500
La Crescenta-Montrose,2019-01,831400
La Crescenta-Montrose,2019-02,802300
La Crescenta-Montrose,2019-03,801100
La Crescenta-Montrose,2019-04,819800
La Crescenta-Montrose,2019-05,828000
La Crescenta-Montrose,2019-06,879100
La Crescenta-Montrose,2019-07,928400
La Crescenta-Montrose,2019-08,928500
La Crescenta-Montrose,2019-09,905500
La Crescenta-Montrose,2019-10,911400
La Crescenta-Montrose,2019-11,969400
La Crescenta-Montrose,2019-12,1028600
Nevada City,2014-01,311800
Nevada City,2014-02,320700
Nevada City,2014-03,327200
Nevada City,2014-04,335500
Nevada City,2014-05,317700
Nevada City,2014-06,309100
Nevada City,2014-07,321900
Nevada City,2014-08,318500
Nevada City,2014-09,321300
Nevada City,2014-10,326200
Nevada City,2014-11,336000
Nevada City,2014-12,345900
Nevada City,2015-01,359000
Nevada City,2015-02,350400
Nevada City,2015-03,342400
Nevada City,2015-04,357400
Nevada City,2015-05,352500
Nevada City,2015-06,367600
Nevada City,2015-07,326500
Nevada City,2015-08,357700
Nevada City,2015-09,347100
Nevada City,2015-10,348700
Nevada City,2015-11,337400
Nevada City,2015-12,347600
Nevada City,2016-01,352700
Nevada City,2016-02,348100
Nevada City,2016-03,344100
Nevada City,2016-04,353600
Nevada City,2016-05,356200
Nevada City,2016-06,361800
Nevada City,2016-07,379100
Nevada City,2016-08,388900
Nevada City,2016-09,390200
Nevada City,2016-10,387900
Nevada City,2016-11,380500
Nevada City,2016-12,384200
Nevada City,2017-01,397100
Nevada City,2017-02,415800
Nevada City,2017-03,415800
Nevada City,2017-04,412600
Nevada City,2017-05,426300
Nevada City,2017-06,425200
Nevada City,2017-07,416800
Nevada City,2017-08,417000
Nevada City,2017-09,413400
Nevada City,2017-10,404600
Nevada City,2017-11,399800
Nevada City,2017-12,397600
Nevada City,2018-01,391800
Nevada City,2018-02,391600
Nevada City,2018-03,422800
Nevada City,2018-04,458000
Nevada City,2018-05,464400
Nevada City,2018-06,470700
Nevada City,2018-07,454700
Nevada City,2018-08,437100
Nevada City,2018-09,454200
Nevada City,2018-10,473000
Nevada City,2018-11,491400
Nevada City,2018-12,443800
Nevada City,2019-01,455500
Nevada City,2019-02,458600
Nevada City,2019-03,469600
Nevada City,2019-04,422300
Nevada City,2019-05,396700
Nevada City,2019-06,413500
Nevada City,2019-07,478100
Nevada City,2019-08,484000
Nevada City,2019-09,456200
Nevada City,2019-10,433900
Nevada City,2019-11,464400
Nevada City,2019-12,457700
Pinole,2014-01,356500
Pinole,2014-02,399700
Pinole,2014-03,410100
Pinole,2014-04,399900
Pinole,2014-05,346300
Pinole,2014-06,347700
Pinole,2014-07,369000
Pinole,2014-08,383400
Pinole,2014-09,386700
Pinole,2014-10,404400
Pinole,2014-11,411100
Pinole,2014-12,415800
Pinole,2015-01,385400
Pinole,2015-02,388400
Pinole,2015-03,388700
Pinole,2015-04,409000
Pinole,2015-05,415900
Pinole,2015-06,418800
Pinole,2015-07,425600
Pinole,2015-08,418100
Pinole,2015-09,422700
Pinole,2015-10,429400
Pinole,2015-11,435000
Pinole,2015-12,437900
Pinole,2016-01,432200
Pinole,2016-02,468900
Pinole,2016-03,460900
Pinole,2016-04,465000
Pinole,2016-05,438000
Pinole,2016-06,450500
Pinole,2016-07,437300
Pinole,2016-08,447600
Pinole,2016-09,453500
Pinole,2016-10,466500
Pinole,2016-11,464800
Pinole,2016-12,485300
Pinole,2017-01,496400
Pinole,2017-02,500800
Pinole,2017-03,492800
Pinole,2017-04,519000
Pinole,2017-05,526200
Pinole,2017-06,525100
Pinole,2017-07,514800
Pinole,2017-08,522200
Pinole,2017-09,530900
Pinole,2017-10,530700
Pinole,2017-11,530300
Pinole,2017-12,530700
Pinole,2018-01,541400
Pinole,2018-02,549000
Pinole,2018-03,572300
Pinole,2018-04,594000
Pinole,2018-05,587500
Pinole,2018-06,570700
Pinole,2018-07,543200
Pinole,2018-08,555800
Pinole,2018-09,557000
Pinole,2018-10,562000
Pinole,2018-11,556900
Pinole,2018-12,556000
Pinole,2019-01,546200
Pinole,2019-02,605300
Pinole,2019-03,606900
Pinole,2019-04,618900
Pinole,2019-05,552100
Pinole,2019-06,551800
Pinole,2019-07,549400
Pinole,2019-08,558700
Pinole,2019-09,565400
Pinole,2019-10,575700
Pinole,2019-11,579200
Pinole,2019-12,577400
Truckee,2014-01,456100
Truckee,2014-02,472000
Truckee,2014-03,463800
Truckee,2014-04,478000
Truckee,2014-05,469400
Truckee,2014-06,478200
Truckee,2014-07,469400
Truckee,2014-08,460100
Truckee,2014-09,470500
Truckee,2014-10,500200
Truckee,2014-11,520300
Truckee,2014-12,526400
Truckee,2015-01,529800
Truckee,2015-02,510600
Truckee,2015-03,498200
Truckee,2015-04,477700
Truckee,2015-05,470300
Truckee,2015-06,475800
Truckee,2015-07,485100
Truckee,2015-08,501900
Truckee,2015-09,499400
Truckee,2015-10,490200
Truckee,2015-11,455600
Truckee,2015-12,454400
Truckee,2016-01,465500
Truckee,2016-02,500500
Truckee,2016-03,515700
Truckee,2016-04,505200
Truckee,2016-05,499700
Truckee,2016-06,494700
Truckee,2016-07,508300
Truckee,2016-08,504900
Truckee,2016-09,517800
Truckee,2016-10,579500
Truckee,2016-11,590200
Truckee,2016-12,572800
Truckee,2017-01,559700
Truckee,2017-02,548500
Truckee,2017-03,580000
Truckee,2017-04,533800
Truckee,2017-05,560400
Truckee,2017-06,547600
Truckee,2017-07,520300
Truckee,2017-08,509800
Truckee,2017-09,525100
Truckee,2017-10,561500
Truckee,2017-11,574300
Truckee,2017-12,597100
Truckee,2018-01,626300
Truckee,2018-02,597500
Truckee,2018-03,577100
Truckee,2018-04,581200
Truckee,2018-05,635000
Truckee,2018-06,654700
Truckee,2018-07,656000
Truckee,2018-08,649400
Truckee,2018-09,627300
Truckee,2018-10,643600
Truckee,2018-11,639200
Truckee,2018-12,647500
Truckee,2019-01,644600
Truckee,2019-02,634500
Truckee,2019-03,636100
Truckee,2019-04,609200
Truckee,2019-05,618700
Truckee,2019-06,634800
Truckee,2019-07,638600
Truckee,2019-08,648900
Truckee,2019-09,640100
Truckee,2019-10,653100
Truckee,2019-11,663800
Truckee,2019-12,663400
Alpine,2014-01,516600
Alpine,2014-02,529600
Alpine,2014-03,520000
Alpine,2014-04,526400
Alpine,2014-05,493700
Alpine,2014-06,486400
Alpine,2014-07,475100
Alpine,2014-08,487300
Alpine,2014-09,496100
Alpine,2014-10,494500
Alpine,2014-11,485400
Alpine,2014-12,472000
Alpine,2015-01,489700
Alpine,2015-02,505100
Alpine,2015-03,498300
Alpine,2015-04,489700
Alpine,2015-05,484800
Alpine,2015-06,514400
Alpine,2015-07,518600
Alpine,2015-08,532600
Alpine,2015-09,529000
Alpine,2015-10,550300
Alpine,2015-11,553800
Alpine,2015-12,517700
Alpine,2016-01,493100
Alpine,2016-02,495500
Alpine,2016-03,542600
Alpine,2016-04,535000
Alpine,2016-05,532300
Alpine,2016-06,521600
